opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,industry,won,amount,days_to_deadline,employee_win_rate,industry_encoded,is_repeat_customer,priority_encoded
09BVA55J,Zane Levy,GTX Basic,Scotfind,Won,2017-02-19,2017-06-25,598.0,Telecom,1,598.0,126,0.6168582375478927,6,1,1
2R9HXKXT,Boris Faz,GTX Plus Basic,Konex,Lost,2017-02-20,2017-05-25,0.0,Public Sector,0,0.0,94,0.6601307189542484,3,1,0
JLK8KCNN,Boris Faz,MG Special,Zathunicon,Won,2017-02-20,2017-05-24,42.0,Retail,1,42.0,93,0.6601307189542484,4,1,1
SZQUBIMH,Cassey Cress,GTXPro,Vehement Capital Partners,Won,2017-02-20,2017-06-07,4689.0,Banking,1,4689.0,107,0.6245210727969349,0,1,2
8ZYVKQ27,Cecily Lampkin,GTX Plus Pro,Statholdings,Won,2017-02-20,2017-06-26,5154.0,Manufacturing,1,5154.0,126,0.66875,2,1,2
25A51PWG,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-02-20,2017-05-16,0.0,Telecom,0,0.0,85,0.6311030741410488,6,1,2
4B4XCPHT,Donn Cantrell,GTXPro,Zencorporation,Won,2017-02-20,2017-05-05,5010.0,Shipping,1,5010.0,74,0.5745454545454546,5,1,2
5JFOA4XC,Gladys Colclough,MG Advanced,Finhigh,Won,2017-02-20,2017-06-14,3215.0,Banking,1,3215.0,114,0.5818965517241379,0,1,2
N5FOEJZ9,Kami Bicknell,GTX Basic,Nam-zim,Lost,2017-02-20,2017-06-03,0.0,Energy,0,0.0,103,0.6397058823529411,1,1,0
QTNPGKJ7,Kary Hendrixson,GTXPro,Hatfan,Won,2017-02-20,2017-06-26,3169.0,Public Sector,1,3169.0,126,0.6238805970149254,3,1,2
EBRWSMI0,Markita Hansen,GTX Plus Basic,Scotfind,Lost,2017-02-20,2017-06-27,0.0,Telecom,0,0.0,127,0.5726872246696035,6,1,2
4PKHDQOQ,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-02-20,2017-06-03,5015.0,Retail,1,5015.0,103,0.6288659793814433,4,1,2
3Y9SB2QK,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-02-20,2017-03-01,571.0,Shipping,1,571.0,9,0.6995305164319249,5,1,2
5MZ0O77T,Reed Clapper,GTXPro,Bubba Gump,Won,2017-02-20,2017-05-16,4839.0,Retail,1,4839.0,85,0.6540084388185654,4,1,1
2EILEDKF,Reed Clapper,MG Advanced,Massive Dynamic,Won,2017-02-20,2017-03-05,3315.0,Banking,1,3315.0,13,0.6540084388185654,0,1,0
J4NX9TK5,Versie Hillebrand,MG Special,Warephase,Won,2017-02-20,2017-05-24,60.0,Retail,1,60.0,93,0.6666666666666666,4,1,2
5ITSLO0E,Anna Snelling,GTX Plus Basic,Treequote,Won,2017-02-21,2017-03-04,999.0,Retail,1,999.0,11,0.6190476190476191,4,1,2
QGW0TI1U,Darcel Schlecht,GTX Basic,Statholdings,Lost,2017-02-21,2017-06-11,0.0,Manufacturing,0,0.0,110,0.6311030741410488,2,1,2
WJC5J533,Lajuana Vencill,GTX Plus Pro,Finhigh,Won,2017-02-21,2017-06-04,5401.0,Banking,1,5401.0,103,0.5497835497835498,0,1,0
XGLMCTLG,Moses Frase,GTX Basic,Rundofase,Won,2017-02-21,2017-06-18,551.0,Public Sector,1,551.0,117,0.6615384615384615,3,1,1
X6RLT30X,Reed Clapper,GTX Plus Pro,Mathtouch,Lost,2017-02-21,2017-05-23,0.0,Energy,0,0.0,91,0.6540084388185654,1,1,0
IVT0S1N1,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-02-21,2017-03-20,600.0,Telecom,1,600.0,27,0.6368876080691642,6,1,1
JEPGSQC9,Violet Mclelland,GTX Plus Pro,Bioplex,Lost,2017-02-21,2017-05-05,0.0,Retail,0,0.0,73,0.6321243523316062,4,1,2
EEDHCEVZ,Boris Faz,MG Special,The New York Inquirer,Lost,2017-02-22,2017-05-22,0.0,Banking,0,0.0,89,0.6601307189542484,0,1,2
NHDTSMX2,Cassey Cress,GTXPro,Sumace,Won,2017-02-22,2017-03-02,4711.0,Energy,1,4711.0,8,0.6245210727969349,1,1,0
E36CR33F,Corliss Cosme,MG Advanced,Vehement Capital Partners,Lost,2017-02-22,2017-06-08,0.0,Banking,0,0.0,106,0.6550218340611353,0,1,0
PNL17RE9,Corliss Cosme,GTXPro,Zencorporation,Won,2017-02-22,2017-06-28,5133.0,Shipping,1,5133.0,126,0.6550218340611353,5,1,1
VMEVOJVL,Daniell Hammack,GTX Plus Pro,Sumace,Lost,2017-02-22,2017-05-17,0.0,Energy,0,0.0,84,0.6096256684491979,1,1,1
5EKN0BFN,Daniell Hammack,GTX Plus Pro,Zathunicon,Won,2017-02-22,2017-05-15,4848.0,Retail,1,4848.0,82,0.6096256684491979,4,1,0
R4LH95QS,Daniell Hammack,GTXPro,Mathtouch,Won,2017-02-22,2017-03-03,4475.0,Energy,1,4475.0,9,0.6096256684491979,1,1,1
52CROFH2,Darcel Schlecht,GTX Basic,Betatech,Lost,2017-02-22,2017-03-05,0.0,Public Sector,0,0.0,11,0.6311030741410488,3,1,0
REDGEUCP,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,2017-02-22,2017-03-10,3763.0,Manufacturing,1,3763.0,16,0.6311030741410488,2,1,1
6KT5HAR6,Darcel Schlecht,GTXPro,Ron-tech,Won,2017-02-22,2017-03-05,5006.0,Manufacturing,1,5006.0,11,0.6311030741410488,2,1,0
48AJ0X9E,Gladys Colclough,GTXPro,Toughzap,Won,2017-02-22,2017-06-15,4498.0,Retail,1,4498.0,113,0.5818965517241379,4,1,0
RA1UBXY9,Gladys Colclough,GTXPro,Warephase,Won,2017-02-22,2017-03-24,4375.0,Retail,1,4375.0,30,0.5818965517241379,4,1,0
WGI2GSKJ,Hayden Neloms,GTX Plus Basic,J-Texon,Lost,2017-02-22,2017-05-27,0.0,Telecom,0,0.0,94,0.7039473684210527,6,1,1
W4BNO6UL,Hayden Neloms,MG Advanced,Fasehatice,Won,2017-02-22,2017-06-04,3763.0,Telecom,1,3763.0,102,0.7039473684210527,6,1,1
S50A0C2S,Kami Bicknell,GTXPro,J-Texon,Lost,2017-02-22,2017-03-14,0.0,Telecom,0,0.0,20,0.6397058823529411,6,1,1
3H80RIHV,Kami Bicknell,GTX Plus Pro,Sonron,Won,2017-02-22,2017-05-10,5491.0,Manufacturing,1,5491.0,77,0.6397058823529411,2,1,0
KATNS4R4,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-02-22,2017-05-22,0.0,Banking,0,0.0,89,0.5497835497835498,0,1,1
L5U7OT6O,Markita Hansen,GTX Plus Pro,Y-corporation,Won,2017-02-22,2017-06-17,5503.0,Manufacturing,1,5503.0,115,0.5726872246696035,2,1,1
QKVUGRN9,Moses Frase,GTX Plus Basic,Rangreen,Lost,2017-02-22,2017-05-30,0.0,Energy,0,0.0,97,0.6615384615384615,1,1,0
FNY6F0KF,Moses Frase,MG Special,Statholdings,Won,2017-02-22,2017-05-15,58.0,Manufacturing,1,58.0,82,0.6615384615384615,2,1,2
1W23LEWK,Niesha Huffines,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-02-22,2017-05-27,1051.0,Manufacturing,1,1051.0,94,0.6,2,1,0
JHJEQ1U3,Niesha Huffines,GTX Plus Pro,Conecom,Won,2017-02-22,2017-03-07,5604.0,Shipping,1,5604.0,13,0.6,5,1,1
CPJAA632,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-02-22,2017-05-15,3273.0,Manufacturing,1,3273.0,82,0.6540084388185654,2,1,0
GVC0RLQE,Vicki Laflamme,GTX Plus Basic,Scotfind,Lost,2017-02-22,2017-05-11,0.0,Telecom,0,0.0,78,0.6368876080691642,6,1,2
9OLYBVNE,Zane Levy,GTX Plus Basic,Scotfind,Won,2017-02-22,2017-06-02,1220.0,Telecom,1,1220.0,100,0.6168582375478927,6,1,0
R8N49PHN,Zane Levy,GTX Plus Pro,Singletechno,Won,2017-02-22,2017-03-02,5497.0,Retail,1,5497.0,8,0.6168582375478927,4,1,1
P5EVJUKQ,Anna Snelling,GTX Plus Basic,Conecom,Won,2017-02-23,2017-06-10,1056.0,Shipping,1,1056.0,107,0.6190476190476191,5,1,2
XF4648CO,Boris Faz,GTX Basic,Kan-code,Lost,2017-02-23,2017-06-16,0.0,Public Sector,0,0.0,113,0.6601307189542484,3,1,1
24UTFDPK,Cassey Cress,GTX Basic,Massive Dynamic,Won,2017-02-23,2017-03-12,572.0,Banking,1,572.0,17,0.6245210727969349,0,1,2
ERYLM04D,Cecily Lampkin,MG Advanced,Funholding,Won,2017-02-23,2017-05-23,3668.0,Retail,1,3668.0,89,0.66875,4,1,2
IQ9W1X36,Corliss Cosme,MG Special,Kinnamplus,Won,2017-02-23,2017-03-02,50.0,Telecom,1,50.0,7,0.6550218340611353,6,1,0
GSR9PIF0,Daniell Hammack,MG Advanced,Silis,Won,2017-02-23,2017-05-22,3509.0,Public Sector,1,3509.0,88,0.6096256684491979,3,1,0
8477482V,Darcel Schlecht,GTXPro,Gogozoom,Won,2017-02-23,2017-06-28,5643.0,Telecom,1,5643.0,125,0.6311030741410488,6,1,1
VFZOL6CB,Elease Gluck,MG Special,Dalttechnology,Won,2017-02-23,2017-03-10,47.0,Shipping,1,47.0,15,0.6349206349206349,5,1,0
75ZOJ3O7,Hayden Neloms,MG Advanced,Finjob,Won,2017-02-23,2017-03-08,3312.0,Manufacturing,1,3312.0,13,0.7039473684210527,2,1,0
1QQR82TP,James Ascencio,GTX Plus Pro,Goodsilron,Lost,2017-02-23,2017-06-23,0.0,Energy,0,0.0,120,0.6553398058252428,1,1,2
DR6MQSWL,Kami Bicknell,GTX Basic,Labdrill,Won,2017-02-23,2017-03-11,480.0,Energy,1,480.0,16,0.6397058823529411,1,1,0
KAV5TU8X,Kami Bicknell,MG Advanced,Nam-zim,Won,2017-02-23,2017-05-06,3208.0,Energy,1,3208.0,72,0.6397058823529411,1,1,2
UQ86UOWY,Kary Hendrixson,GTX Basic,Y-corporation,Lost,2017-02-23,2017-05-04,0.0,Manufacturing,0,0.0,70,0.6238805970149254,2,1,2
A82DG6R5,Kary Hendrixson,GTX Plus Pro,Kan-code,Won,2017-02-23,2017-05-04,5782.0,Public Sector,1,5782.0,70,0.6238805970149254,3,1,2
37FKT2ZP,Lajuana Vencill,GTX Plus Pro,Rangreen,Won,2017-02-23,2017-05-23,5827.0,Energy,1,5827.0,89,0.5497835497835498,1,1,1
MVXB9PS5,Maureen Marcano,GTX Basic,Newex,Lost,2017-02-23,2017-06-17,0.0,Energy,0,0.0,114,0.6995305164319249,1,1,1
M2TZSYTN,Moses Frase,GTX Basic,Bioholding,Won,2017-02-23,2017-06-16,516.0,Banking,1,516.0,113,0.6615384615384615,0,1,1
KGJL5GHX,Moses Frase,GTX Plus Basic,Condax,Won,2017-02-23,2017-06-06,956.0,Banking,1,956.0,103,0.6615384615384615,0,1,2
IF7DSONM,Moses Frase,MG Special,Stanredtax,Won,2017-02-23,2017-03-15,52.0,Retail,1,52.0,20,0.6615384615384615,4,1,1
RR4FWSVB,Moses Frase,MG Advanced,Toughzap,Won,2017-02-23,2017-05-11,3025.0,Retail,1,3025.0,77,0.6615384615384615,4,1,1
C5IWM5VJ,Reed Clapper,GTXPro,The New York Inquirer,Won,2017-02-23,2017-06-10,5618.0,Banking,1,5618.0,107,0.6540084388185654,0,1,0
9WZ3I1TF,Rosie Papadopoulos,GTXPro,Umbrella Corporation,Won,2017-02-23,2017-05-09,4867.0,Public Sector,1,4867.0,75,0.6446280991735537,3,1,1
IO4GTLAB,Zane Levy,GTX Plus Basic,Kan-code,Won,2017-02-23,2017-03-14,929.0,Public Sector,1,929.0,19,0.6168582375478927,3,1,1
06T2UPDG,Cecily Lampkin,MG Special,dambase,Lost,2017-02-24,2017-06-05,0.0,Retail,0,0.0,101,0.66875,4,1,2
9L6ADU5C,Corliss Cosme,MG Advanced,Xx-zobam,Lost,2017-02-24,2017-05-11,0.0,Manufacturing,0,0.0,76,0.6550218340611353,2,1,2
U185INDA,Darcel Schlecht,GTXPro,Toughzap,Won,2017-02-24,2017-05-05,5010.0,Retail,1,5010.0,70,0.6311030741410488,4,1,2
2AGLONC4,Donn Cantrell,GTXPro,Bluth Company,Won,2017-02-24,2017-05-15,5621.0,Energy,1,5621.0,80,0.5745454545454546,1,1,2
TBDUMBLA,Donn Cantrell,MG Advanced,Iselectrics,Won,2017-02-24,2017-05-02,3233.0,Energy,1,3233.0,67,0.5745454545454546,1,1,2
0AXGVKN8,Garret Kinder,MG Special,Acme Corporation,Won,2017-02-24,2017-05-28,55.0,Shipping,1,55.0,93,0.6097560975609756,5,1,2
TAPNNL1W,Garret Kinder,MG Advanced,Bioplex,Won,2017-02-24,2017-03-07,3278.0,Retail,1,3278.0,11,0.6097560975609756,4,1,1
R9ZAKBFE,Gladys Colclough,GTX Plus Basic,Domzoom,Won,2017-02-24,2017-03-10,1155.0,Retail,1,1155.0,14,0.5818965517241379,4,1,2
Y40ADYX7,Hayden Neloms,MG Advanced,Goodsilron,Won,2017-02-24,2017-03-11,3550.0,Energy,1,3550.0,15,0.7039473684210527,1,1,2
R7GVZT8J,Jonathan Berthelot,MG Advanced,Stanredtax,Lost,2017-02-24,2017-05-10,0.0,Retail,0,0.0,75,0.6477272727272727,4,1,0
RSEDY99J,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-02-24,2017-06-16,1055.0,Public Sector,1,1055.0,112,0.6477272727272727,3,1,1
D5NZQIWU,Markita Hansen,GTX Plus Basic,Sonron,Lost,2017-02-24,2017-06-20,0.0,Manufacturing,0,0.0,116,0.5726872246696035,2,1,1
Z0BGG6IJ,Markita Hansen,GTX Basic,Y-corporation,Won,2017-02-24,2017-05-05,595.0,Manufacturing,1,595.0,70,0.5726872246696035,2,1,1
ZCA1IRGD,Moses Frase,MG Advanced,Warephase,Won,2017-02-24,2017-05-06,3063.0,Retail,1,3063.0,71,0.6615384615384615,4,1,2
NPB8ZLEO,Vicki Laflamme,MG Advanced,Konex,Lost,2017-02-24,2017-05-13,0.0,Public Sector,0,0.0,78,0.6368876080691642,3,1,2
HJIO57TA,Violet Mclelland,MG Advanced,Massive Dynamic,Won,2017-02-24,2017-06-06,3246.0,Banking,1,3246.0,102,0.6321243523316062,0,1,2
U6N053E1,Anna Snelling,GTX Basic,Scottech,Won,2017-02-25,2017-03-02,423.0,Banking,1,423.0,5,0.6190476190476191,0,1,0
MTKCJVFO,Cassey Cress,GTX Basic,Initech,Won,2017-02-25,2017-06-18,542.0,Banking,1,542.0,113,0.6245210727969349,0,1,2
KIP060D0,Cassey Cress,GTXPro,Ontomedia,Won,2017-02-25,2017-03-08,5040.0,Manufacturing,1,5040.0,11,0.6245210727969349,2,1,0
YOISPUC6,Corliss Cosme,GTX Plus Basic,Kan-code,Lost,2017-02-25,2017-05-21,0.0,Public Sector,0,0.0,85,0.6550218340611353,3,1,1
2MHTTXX0,Darcel Schlecht,GTX Plus Pro,Rangreen,Lost,2017-02-25,2017-06-17,0.0,Energy,0,0.0,112,0.6311030741410488,1,1,2
QU4FNKZL,Darcel Schlecht,GTXPro,Statholdings,Won,2017-02-25,2017-05-09,5423.0,Manufacturing,1,5423.0,73,0.6311030741410488,2,1,0
GZUKDP7F,Darcel Schlecht,MG Advanced,Cancity,Won,2017-02-25,2017-06-13,3295.0,Public Sector,1,3295.0,108,0.6311030741410488,3,1,0
S519S1EK,Donn Cantrell,GTX Basic,Plussunin,Won,2017-02-25,2017-06-02,568.0,Energy,1,568.0,97,0.5745454545454546,1,1,2
AL554AUI,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-02-25,2017-05-26,640.0,Manufacturing,1,640.0,90,0.5745454545454546,2,1,1
MCWDHOBT,Elease Gluck,GTXPro,Plusstrip,Won,2017-02-25,2017-05-19,4612.0,Public Sector,1,4612.0,83,0.6349206349206349,3,1,1
GDZV8N5W,Gladys Colclough,GTXPro,Domzoom,Lost,2017-02-25,2017-05-26,0.0,Retail,0,0.0,90,0.5818965517241379,4,1,1
F4FLJ0WW,James Ascencio,GTX Plus Basic,Goodsilron,Lost,2017-02-25,2017-05-26,0.0,Energy,0,0.0,90,0.6553398058252428,1,1,0
P3VM7655,Jonathan Berthelot,MG Advanced,Dontechi,Won,2017-02-25,2017-05-06,3281.0,Shipping,1,3281.0,70,0.6477272727272727,5,1,0
5QU60VGE,Kami Bicknell,GTX Basic,Finjob,Lost,2017-02-25,2017-03-12,0.0,Manufacturing,0,0.0,15,0.6397058823529411,2,1,0
3CLBPMYZ,Kami Bicknell,GTX Plus Basic,Labdrill,Lost,2017-02-25,2017-03-08,0.0,Energy,0,0.0,11,0.6397058823529411,1,1,0
G17JEA75,Kami Bicknell,MG Special,Rantouch,Won,2017-02-25,2017-03-11,59.0,Energy,1,59.0,14,0.6397058823529411,1,1,1
BGU0JJ9X,Marty Freudenburg,GTX Plus Basic,Scottech,Won,2017-02-25,2017-06-30,1081.0,Banking,1,1081.0,125,0.6288659793814433,0,1,2
U02OIJGK,Marty Freudenburg,GTX Plus Basic,Zumgoity,Won,2017-02-25,2017-05-09,962.0,Public Sector,1,962.0,73,0.6288659793814433,3,1,0
3N7ZXGMF,Niesha Huffines,GTX Plus Basic,Codehow,Won,2017-02-25,2017-03-06,1123.0,Telecom,1,1123.0,9,0.6,6,1,0
0QHI3KG5,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-02-25,2017-06-10,3075.0,Manufacturing,1,3075.0,105,0.6540084388185654,2,1,1
0WWDVOM3,Rosalina Dieter,MG Special,Condax,Won,2017-02-25,2017-05-09,50.0,Banking,1,50.0,73,0.6545454545454545,0,1,2
QPPUCKFM,Rosalina Dieter,MG Special,Dalttechnology,Won,2017-02-25,2017-03-06,47.0,Shipping,1,47.0,9,0.6545454545454545,5,1,2
VGE4M1C9,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-02-25,2017-03-08,0.0,Retail,0,0.0,11,0.6666666666666666,4,1,1
56XQOTXV,Versie Hillebrand,GTX Plus Pro,Betatech,Won,2017-02-25,2017-05-17,4494.0,Public Sector,1,4494.0,81,0.6666666666666666,3,1,1
1JC9DMNJ,Vicki Laflamme,MG Special,Hottechi,Lost,2017-02-25,2017-05-06,0.0,Public Sector,0,0.0,70,0.6368876080691642,3,1,2
AK2LRFXF,Vicki Laflamme,MG Special,Singletechno,Won,2017-02-25,2017-03-11,61.0,Retail,1,61.0,14,0.6368876080691642,4,1,0
UCK7JRXG,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-02-25,2017-05-13,3418.0,Energy,1,3418.0,77,0.6368876080691642,1,1,2
WM30CUBE,Wilburn Farren,MG Advanced,Konex,Won,2017-02-25,2017-06-02,3336.0,Public Sector,1,3336.0,97,0.6962025316455697,3,1,1
8DWOWB6Y,Anna Snelling,GTX Basic,Betatech,Lost,2017-02-26,2017-03-16,0.0,Public Sector,0,0.0,18,0.6190476190476191,3,1,0
BGNB966A,Boris Faz,GTX Plus Pro,Mathtouch,Won,2017-02-26,2017-03-13,4766.0,Energy,1,4766.0,15,0.6601307189542484,1,1,0
4Q4CLZCH,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-02-26,2017-06-10,0.0,Energy,0,0.0,104,0.6550218340611353,1,1,1
YQ24IWRQ,Daniell Hammack,GTX Basic,Ganjaflex,Won,2017-02-26,2017-05-27,592.0,Retail,1,592.0,90,0.6096256684491979,4,1,1
Z30RS0CL,Donn Cantrell,GTX Basic,Iselectrics,Lost,2017-02-26,2017-06-01,0.0,Energy,0,0.0,95,0.5745454545454546,1,1,1
FRB34F3W,Elease Gluck,MG Special,Green-Plus,Lost,2017-02-26,2017-05-24,0.0,Retail,0,0.0,87,0.6349206349206349,4,1,2
CGEHFK9N,Gladys Colclough,GTXPro,Treequote,Lost,2017-02-26,2017-05-29,0.0,Retail,0,0.0,92,0.5818965517241379,4,1,2
4A189ZAB,Gladys Colclough,GTXPro,Dontechi,Won,2017-02-26,2017-06-08,5142.0,Shipping,1,5142.0,102,0.5818965517241379,5,1,0
0HELH2Q0,James Ascencio,GTX Plus Basic,Cheers,Lost,2017-02-26,2017-05-29,0.0,Telecom,0,0.0,92,0.6553398058252428,6,1,1
HG5P21RO,Lajuana Vencill,MG Advanced,Gogozoom,Lost,2017-02-26,2017-05-08,0.0,Telecom,0,0.0,71,0.5497835497835498,6,1,0
MGP9HCUL,Markita Hansen,GTX Plus Basic,Plexzap,Lost,2017-02-26,2017-06-16,0.0,Manufacturing,0,0.0,110,0.5726872246696035,2,1,0
XX84TIMO,Maureen Marcano,GTX Plus Basic,Faxquote,Lost,2017-02-26,2017-06-26,0.0,Telecom,0,0.0,120,0.6995305164319249,6,1,0
2JFS8EGS,Maureen Marcano,MG Special,Nam-zim,Lost,2017-02-26,2017-05-03,0.0,Energy,0,0.0,66,0.6995305164319249,1,1,0
GBMHNLRO,Moses Frase,GTX Basic,Dontechi,Won,2017-02-26,2017-03-15,660.0,Shipping,1,660.0,17,0.6615384615384615,5,1,1
NAVG0P26,Moses Frase,GTX Basic,Rundofase,Won,2017-02-26,2017-05-26,443.0,Public Sector,1,443.0,89,0.6615384615384615,3,1,0
DK955UBP,Niesha Huffines,MG Special,Codehow,Lost,2017-02-26,2017-05-20,0.0,Telecom,0,0.0,83,0.6,6,1,1
0OOZE4GN,Rosie Papadopoulos,GTX Plus Pro,Zotware,Lost,2017-02-26,2017-03-03,0.0,Banking,0,0.0,5,0.6446280991735537,0,1,1
3P0T15VX,Rosie Papadopoulos,MG Special,The New York Inquirer,Lost,2017-02-26,2017-05-18,0.0,Banking,0,0.0,81,0.6446280991735537,0,1,2
GK0A4IQW,Versie Hillebrand,MG Special,Domzoom,Won,2017-02-26,2017-06-18,61.0,Retail,1,61.0,112,0.6666666666666666,4,1,1
UXJSIAVS,Zane Levy,GTX Plus Pro,Y-corporation,Won,2017-02-26,2017-03-14,4846.0,Manufacturing,1,4846.0,16,0.6168582375478927,2,1,2
KR4K652E,Anna Snelling,GTX Basic,dambase,Won,2017-02-27,2017-06-04,574.0,Retail,1,574.0,97,0.6190476190476191,4,1,1
J2SR2H1Y,Cassey Cress,GTX Basic,Ganjaflex,Lost,2017-02-27,2017-06-18,0.0,Retail,0,0.0,111,0.6245210727969349,4,1,1
4U5VTUJL,Cassey Cress,GTXPro,Sumace,Lost,2017-02-27,2017-05-22,0.0,Energy,0,0.0,84,0.6245210727969349,1,1,1
VTT447YT,Cecily Lampkin,GTX Basic,Conecom,Won,2017-02-27,2017-05-03,497.0,Shipping,1,497.0,65,0.66875,5,1,2
8JJY9B08,Corliss Cosme,GTX Basic,Xx-zobam,Lost,2017-02-27,2017-05-04,0.0,Manufacturing,0,0.0,66,0.6550218340611353,2,1,2
STTAXKIU,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-02-27,2017-05-30,5159.0,Public Sector,1,5159.0,92,0.6550218340611353,3,1,0
PX4OW5SC,Darcel Schlecht,MG Special,Codehow,Lost,2017-02-27,2017-05-02,0.0,Telecom,0,0.0,64,0.6311030741410488,6,1,2
87MEZS8G,Darcel Schlecht,GTXPro,Conecom,Won,2017-02-27,2017-05-13,4311.0,Shipping,1,4311.0,75,0.6311030741410488,5,1,2
SLIWHUIM,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-02-27,2017-05-22,609.0,Retail,1,609.0,84,0.5745454545454546,4,1,2
XBVFZ1IR,Gladys Colclough,GTX Plus Basic,Cancity,Won,2017-02-27,2017-06-24,1008.0,Public Sector,1,1008.0,117,0.5818965517241379,3,1,2
7B3J333S,Gladys Colclough,GTXPro,Zumgoity,Won,2017-02-27,2017-06-22,4458.0,Public Sector,1,4458.0,115,0.5818965517241379,3,1,0
3N9I1WH7,Hayden Neloms,MG Advanced,Plexzap,Won,2017-02-27,2017-05-26,2964.0,Manufacturing,1,2964.0,88,0.7039473684210527,2,1,2
TMW4J6NA,James Ascencio,GTX Plus Pro,Lexiqvolax,Lost,2017-02-27,2017-06-04,0.0,Public Sector,0,0.0,97,0.6553398058252428,3,1,1
ZI1MPYF3,James Ascencio,MG Advanced,Dalttechnology,Won,2017-02-27,2017-06-05,3813.0,Shipping,1,3813.0,98,0.6553398058252428,5,1,1
L6KOBEBZ,Jonathan Berthelot,GTX Basic,Rundofase,Won,2017-02-27,2017-05-27,528.0,Public Sector,1,528.0,89,0.6477272727272727,3,1,2
Z2S4KUPO,Kary Hendrixson,GTX Plus Basic,Rantouch,Won,2017-02-27,2017-03-10,1173.0,Energy,1,1173.0,11,0.6238805970149254,1,1,2
GIW1PN4L,Kary Hendrixson,GTXPro,Kan-code,Won,2017-02-27,2017-06-19,3893.0,Public Sector,1,3893.0,112,0.6238805970149254,3,1,1
E57F5Z2K,Kary Hendrixson,GTXPro,Sonron,Won,2017-02-27,2017-03-15,4678.0,Manufacturing,1,4678.0,16,0.6238805970149254,2,1,1
38KKSE72,Lajuana Vencill,GTX Basic,Bioholding,Won,2017-02-27,2017-06-01,530.0,Banking,1,530.0,94,0.5497835497835498,0,1,0
0GJ586J0,Markita Hansen,MG Special,Sunnamplex,Lost,2017-02-27,2017-03-14,0.0,Public Sector,0,0.0,15,0.5726872246696035,3,1,1
4V0S4BA3,Markita Hansen,GTK 500,Goodsilron,Won,2017-02-27,2017-06-27,29617.0,Energy,1,29617.0,120,0.5726872246696035,1,1,1
1LTD5TKV,Marty Freudenburg,GTX Plus Basic,Isdom,Won,2017-02-27,2017-05-09,1028.0,Retail,1,1028.0,71,0.6288659793814433,4,1,2
VBM56CIF,Marty Freudenburg,MG Advanced,Domzoom,Won,2017-02-27,2017-06-28,2863.0,Retail,1,2863.0,121,0.6288659793814433,4,1,1
PDH2NPE1,Moses Frase,MG Advanced,Codehow,Won,2017-02-27,2017-06-28,4109.0,Telecom,1,4109.0,121,0.6615384615384615,6,1,0
OV60VIBB,Niesha Huffines,GTX Basic,Betatech,Lost,2017-02-27,2017-05-08,0.0,Public Sector,0,0.0,70,0.6,3,1,1
2OAIXF3A,Reed Clapper,GTX Plus Basic,Kan-code,Won,2017-02-27,2017-03-13,1106.0,Public Sector,1,1106.0,14,0.6540084388185654,3,1,2
FBSEA94D,Rosie Papadopoulos,MG Special,Bubba Gump,Won,2017-02-27,2017-06-30,53.0,Retail,1,53.0,123,0.6446280991735537,4,1,2
EOB01PRO,Versie Hillebrand,MG Special,Globex Corporation,Won,2017-02-27,2017-05-14,47.0,Retail,1,47.0,76,0.6666666666666666,4,1,1
5QC9H4C2,Violet Mclelland,MG Advanced,Kan-code,Won,2017-02-27,2017-05-23,3749.0,Public Sector,1,3749.0,85,0.6321243523316062,3,1,2
3HGQ3BOY,Violet Mclelland,MG Advanced,Ontomedia,Won,2017-02-27,2017-05-27,4204.0,Manufacturing,1,4204.0,89,0.6321243523316062,2,1,0
CO6ZPH1W,Cassey Cress,MG Advanced,Umbrella Corporation,Won,2017-02-28,2017-06-15,3986.0,Public Sector,1,3986.0,107,0.6245210727969349,3,1,0
M3WTE943,Daniell Hammack,GTXPro,Donquadtech,Won,2017-02-28,2017-06-05,5105.0,Shipping,1,5105.0,97,0.6096256684491979,5,1,1
X914SMX7,Darcel Schlecht,GTX Basic,Genco Pura Olive Oil Company,Won,2017-02-28,2017-06-22,516.0,Manufacturing,1,516.0,114,0.6311030741410488,2,1,1
1MCE2AOV,Darcel Schlecht,GTXPro,Rundofase,Won,2017-02-28,2017-06-02,4407.0,Public Sector,1,4407.0,94,0.6311030741410488,3,1,1
